file_id	file_name	file_type	file_size	md5sum	file_url_in_cds	experimental_strategy_and_data_subtypes	submission_version	type	sample.sample_id	study.phs_accession	participant.study_participant_id
dg.4DFC/a5c549fe-6375-41e7-9156-4617e480854d	10297X3_130820_700179R_0442_AC2JJUACXX_5_1.txt.gz	TXT	5259252216	0b8d530c69f415aa460ed853017796ab	s3://cds-207-phs001787/10297X3_130820_700179R_0442_AC2JJUACXX_5_1.txt.gz	WXS	phs001787.v1.p1	file	10297X3_442_5_DNA	phs001787	phs001787_12732
dg.4DFC/8baf79d7-7389-403f-91bb-9789d2fea5a8	10297X3_130820_700179R_0442_AC2JJUACXX_5_2.txt.gz	TXT	5246625145	3d17a809fec1f7b77ff0742df12acd55	s3://cds-207-phs001787/10297X3_130820_700179R_0442_AC2JJUACXX_5_2.txt.gz	WXS	phs001787.v1.p1	file	10297X3_442_5_DNA	phs001787	phs001787_12732
dg.4DFC/d1d716bf-c849-4b6b-9325-34fdaf8e8ef5	10297X3_131211_SN141_0746_AC37WGACXX_8_1.txt.gz	TXT	5327818286	73757e98fcbc4601d188701a54b1445c	s3://cds-207-phs001787/10297X3_131211_SN141_0746_AC37WGACXX_8_1.txt.gz	WXS	phs001787.v1.p1	file	10297X3_746_8_DNA	phs001787	phs001787_12732
dg.4DFC/bbaa92ea-201f-4084-ae3f-86a27c20f83e	10297X3_131211_SN141_0746_AC37WGACXX_8_2.txt.gz	TXT	5291474118	e276ebf09aab7aa0b36d717b3583fe72	s3://cds-207-phs001787/10297X3_131211_SN141_0746_AC37WGACXX_8_2.txt.gz	WXS	phs001787.v1.p1	file	10297X3_746_8_DNA	phs001787	phs001787_12732
dg.4DFC/86fe3eed-ceab-40a0-b61a-74c03e5a425c	12846.bai	BAI	6653000	0a8c6fccae3422680b20a784e834f6ba	s3://cds-207-phs001787/12846.bai	WXS	phs001787.v1.p1	file	436942_DNA	phs001787	phs001787_12846
dg.4DFC/54c23959-b803-4da6-a554-89ea620a8d7a	12846.bam	BAM	19641584390	d78c495e7fd048bfaaf34fa929bcfa95	s3://cds-207-phs001787/12846.bam	WXS	phs001787.v1.p1	file	436942_DNA	phs001787	phs001787_12846
dg.4DFC/42ff0a5e-f530-41d4-846d-97af5d78c4b8	10296X4_130820_700179R_0442_AC2JJUACXX_3_2.txt.gz	TXT	3252876389	127ecf3917cf277e1ccb9cb2cede1335	s3://cds-207-phs001787/10296X4_130820_700179R_0442_AC2JJUACXX_3_2.txt.gz	WXS	phs001787.v1.p1	file	10296X4_442_3_DNA	phs001787	phs001787_12846
dg.4DFC/845df0aa-272e-41b1-8eec-3048ced1bf18	10296X4_130820_700179R_0442_AC2JJUACXX_3_1.txt.gz	TXT	3262013698	98e592ec76b0e1cf43ea9c51bba51653	s3://cds-207-phs001787/10296X4_130820_700179R_0442_AC2JJUACXX_3_1.txt.gz	WXS	phs001787.v1.p1	file	10296X4_442_3_DNA	phs001787	phs001787_12846
dg.4DFC/952e3ac7-0144-455b-908d-f29932d0de83	10296X4_140122_SN141_0756_AC3K7PACXX_3_1.txt.gz	TXT	3060979146	901300ab7d68de525d9f0710378719c7	s3://cds-207-phs001787/10296X4_140122_SN141_0756_AC3K7PACXX_3_1.txt.gz	WXS	phs001787.v1.p1	file	10296X4_756_3_DNA	phs001787	phs001787_12846
dg.4DFC/83f52615-2325-4622-821f-fcaa4f895d8f	10296X4_140122_SN141_0756_AC3K7PACXX_3_2.txt.gz	TXT	2987722087	af6958f5d20b2d39b8d5a8320cc97667	s3://cds-207-phs001787/10296X4_140122_SN141_0756_AC3K7PACXX_3_2.txt.gz	WXS	phs001787.v1.p1	file	10296X4_756_3_DNA	phs001787	phs001787_12846
dg.4DFC/92295301-6012-41fe-b8f6-8675c3d7ba6c	12947.bam	BAM	16338347622	18983ef15924060af2e61c70db4f2c7c	s3://cds-207-phs001787/12947.bam	WXS	phs001787.v1.p1	file	445861_DNA	phs001787	phs001787_12947
dg.4DFC/e854da09-9681-44d1-8472-808f5837eb45	12947.bai	BAI	6938008	a4b0ec35ab6b90bbe863497af4ed1223	s3://cds-207-phs001787/12947.bai	WXS	phs001787.v1.p1	file	445861_DNA	phs001787	phs001787_12947
dg.4DFC/69306d72-ecc1-4bf3-8a4c-53c5c9ef698d	10296X11_130820_700179R_0442_AC2JJUACXX_4_1.txt.gz	TXT	2580789009	02c6753a06292b6e5104518504396344	s3://cds-207-phs001787/10296X11_130820_700179R_0442_AC2JJUACXX_4_1.txt.gz	WXS	phs001787.v1.p1	file	10296X11_442_4_DNA	phs001787	phs001787_12947
dg.4DFC/56242029-0291-4848-824e-be2b66b3ce69	10296X11_130820_700179R_0442_AC2JJUACXX_4_2.txt.gz	TXT	2559339449	22928487a502eeec9622c4f0b3d0af04	s3://cds-207-phs001787/10296X11_130820_700179R_0442_AC2JJUACXX_4_2.txt.gz	WXS	phs001787.v1.p1	file	10296X11_442_4_DNA	phs001787	phs001787_12947
dg.4DFC/8bf0dbe3-b643-4b47-995b-7fabac84d616	10296X11_140122_SN141_0756_AC3K7PACXX_4_2.txt.gz	TXT	2478050526	a7b1f2b7f2c5de69f0adc3cb023ef314	s3://cds-207-phs001787/10296X11_140122_SN141_0756_AC3K7PACXX_4_2.txt.gz	WXS	phs001787.v1.p1	file	10296X11_756_4_DNA	phs001787	phs001787_12947
dg.4DFC/b75e9bcd-8f63-4c29-b570-44485e06aeb3	10296X11_140122_SN141_0756_AC3K7PACXX_4_1.txt.gz	TXT	2523114348	e9a9d461d9e4718df2ec00127b5fa615	s3://cds-207-phs001787/10296X11_140122_SN141_0756_AC3K7PACXX_4_1.txt.gz	WXS	phs001787.v1.p1	file	10296X11_756_4_DNA	phs001787	phs001787_12947
dg.4DFC/2a775b47-f570-48ed-a9a8-f5b4bae5e022	13002.bai	BAI	7451760	46b45a66b43db1b33c56cc5c48415bc7	s3://cds-207-phs001787/13002.bai	WXS	phs001787.v1.p1	file	518510_DNA	phs001787	phs001787_13002
dg.4DFC/d0ba67d4-6b5b-43e9-98b7-65be123e9b81	13002.bam	BAM	22475347850	7c03451823ba6d1796a15dee08f37d34	s3://cds-207-phs001787/13002.bam	WXS	phs001787.v1.p1	file	518510_DNA	phs001787	phs001787_13002
dg.4DFC/e191d5dd-5d6b-4bb2-b3d4-a81487d6ebc0	10296X6_130820_700179R_0442_AC2JJUACXX_3_1.txt.gz	TXT	3471595646	393e7cec3a65b68fb8668749a032a7c4	s3://cds-207-phs001787/10296X6_130820_700179R_0442_AC2JJUACXX_3_1.txt.gz	WXS	phs001787.v1.p1	file	10296X6_442_3_DNA	phs001787	phs001787_13002
dg.4DFC/2400cba9-3726-4d61-804f-959010c72131	10296X6_130820_700179R_0442_AC2JJUACXX_3_2.txt.gz	TXT	3454194237	a10f8ff680a17bf9f82f9bce2572aeb5	s3://cds-207-phs001787/10296X6_130820_700179R_0442_AC2JJUACXX_3_2.txt.gz	WXS	phs001787.v1.p1	file	10296X6_442_3_DNA	phs001787	phs001787_13002
dg.4DFC/1c2deb5e-f287-4dfc-9959-6f614e316c0c	10296X6_140122_SN141_0756_AC3K7PACXX_3_2.txt.gz	TXT	3244991910	20ee60617e648f3087a51043af9283aa	s3://cds-207-phs001787/10296X6_140122_SN141_0756_AC3K7PACXX_3_2.txt.gz	WXS	phs001787.v1.p1	file	10296X6_756_3_DNA	phs001787	phs001787_13002
dg.4DFC/26352578-3c3b-420e-851c-4f876c52df80	10296X6_140122_SN141_0756_AC3K7PACXX_3_1.txt.gz	TXT	3318141946	6f5a99350c447c6452a1eb3ba512edfa	s3://cds-207-phs001787/10296X6_140122_SN141_0756_AC3K7PACXX_3_1.txt.gz	WXS	phs001787.v1.p1	file	10296X6_756_3_DNA	phs001787	phs001787_13002
dg.4DFC/931d23ac-0f1a-47e9-ae58-8747bd8a4053	13144.bam	BAM	38108828591	017a0250bfb0e59a4b1a8fb16f97efbe	s3://cds-207-phs001787/13144.bam	WXS	phs001787.v1.p1	file	564579_DNA	phs001787	phs001787_13144
dg.4DFC/303fd2c2-36a8-453e-beff-6d6ceefff516	13144.bai	BAI	8025944	6a53dee1642af41d753053229d09436f	s3://cds-207-phs001787/13144.bai	WXS	phs001787.v1.p1	file	564579_DNA	phs001787	phs001787_13144
dg.4DFC/b78f6048-52dd-4a9f-80e0-432309d44f27	10297X6_141024_D00550_0204_AC5LR3ANXX_2_1.txt.gz	TXT	7629411600	0f5a155d57c1b08c8f27c24569b41b99	s3://cds-207-phs001787/10297X6_141024_D00550_0204_AC5LR3ANXX_2_1.txt.gz	WXS	phs001787.v1.p1	file	10297X6_204_2_DNA	phs001787	phs001787_13144
dg.4DFC/b1e5a418-d677-425d-9755-8b1f942b7ee1	10297X6_141024_D00550_0204_AC5LR3ANXX_2_2.txt.gz	TXT	7616243898	2aa342bc3f5f15b2a97a8094e03bbe0f	s3://cds-207-phs001787/10297X6_141024_D00550_0204_AC5LR3ANXX_2_2.txt.gz	WXS	phs001787.v1.p1	file	10297X6_204_2_DNA	phs001787	phs001787_13144
dg.4DFC/8feea6bf-1ca5-4a17-8f59-979c579734d6	10297X6_130820_700179R_0442_AC2JJUACXX_5_2.txt.gz	TXT	1405167878	24028db38af8341ecd123afc248a84f1	s3://cds-207-phs001787/10297X6_130820_700179R_0442_AC2JJUACXX_5_2.txt.gz	WXS	phs001787.v1.p1	file	10297X6_442_5_DNA	phs001787	phs001787_13144
dg.4DFC/db26e2d6-d9eb-41a6-be2f-148bcc2072bd	10297X6_130820_700179R_0442_AC2JJUACXX_5_1.txt.gz	TXT	1411322053	616cffc0f4ad91c13e8e0a0b628505e5	s3://cds-207-phs001787/10297X6_130820_700179R_0442_AC2JJUACXX_5_1.txt.gz	WXS	phs001787.v1.p1	file	10297X6_442_5_DNA	phs001787	phs001787_13144
dg.4DFC/05a85361-4739-47fe-b255-f62818f2c91b	10297X6_131211_SN141_0746_AC37WGACXX_8_2.txt.gz	TXT	1421456469	60392f32f9035920814ecb7df659bda1	s3://cds-207-phs001787/10297X6_131211_SN141_0746_AC37WGACXX_8_2.txt.gz	WXS	phs001787.v1.p1	file	10297X6_746_8_DNA	phs001787	phs001787_13144
dg.4DFC/a9f8a300-66f7-4d1c-8772-dda397a84a06	10297X6_131211_SN141_0746_AC37WGACXX_8_1.txt.gz	TXT	1424531203	eca94e5f8439dff748eef8aaf72a9cae	s3://cds-207-phs001787/10297X6_131211_SN141_0746_AC37WGACXX_8_1.txt.gz	WXS	phs001787.v1.p1	file	10297X6_746_8_DNA	phs001787	phs001787_13144
dg.4DFC/43a8fc9f-0ac5-451a-9ce9-0045e63f0592	13224.bam	BAM	23820399855	2f93b6fa2a334dc64a5d0a21fcfcafb8	s3://cds-207-phs001787/13224.bam	WXS	phs001787.v1.p1	file	584393_DNA	phs001787	phs001787_13224
dg.4DFC/1af89ba9-1ad9-4757-bba4-8ca5d585a705	13224.bai	BAI	6792400	927e490dd7b680a2aa28c0d5433090b2	s3://cds-207-phs001787/13224.bai	WXS	phs001787.v1.p1	file	584393_DNA	phs001787	phs001787_13224
dg.4DFC/9f3b99b4-8460-4a97-9e9a-198c27cc0288	11217X5_150129_D00294_0156_AC6E82ANXX_1_1.txt.gz	TXT	2894238375	0d700fcce730b7ea068b605901c4ecc2	s3://cds-207-phs001787/11217X5_150129_D00294_0156_AC6E82ANXX_1_1.txt.gz	WXS	phs001787.v1.p1	file	11217X4_156_1_DNA	phs001787	phs001787_13224
dg.4DFC/c3d88267-ec09-4b17-88f8-e314186821c7	11217X5_150129_D00294_0156_AC6E82ANXX_1_2.txt.gz	TXT	2915883359	6dc580aaf6ccf369a07823a6b2189ebd	s3://cds-207-phs001787/11217X5_150129_D00294_0156_AC6E82ANXX_1_2.txt.gz	WXS	phs001787.v1.p1	file	11217X4_156_1_DNA	phs001787	phs001787_13224
dg.4DFC/da95f09f-8c72-4638-a306-8097e2f8bfb4	11217X5_141107_D00550_0208_AC57N4ANXX_1_2.txt.gz	TXT	2879920472	943a990f2f379cd035795dbeea392c10	s3://cds-207-phs001787/11217X5_141107_D00550_0208_AC57N4ANXX_1_2.txt.gz	WXS	phs001787.v1.p1	file	11217X4_208_1_DNA	phs001787	phs001787_13224
dg.4DFC/7a702207-a4b5-471f-8686-5a2311db76be	11217X5_141107_D00550_0208_AC57N4ANXX_1_1.txt.gz	TXT	2806531170	96a16025778b23a323b68ebbc4290da9	s3://cds-207-phs001787/11217X5_141107_D00550_0208_AC57N4ANXX_1_1.txt.gz	WXS	phs001787.v1.p1	file	11217X4_208_1_DNA	phs001787	phs001787_13224
dg.4DFC/95ebaca7-0f33-4a37-8a88-26dc7a26f8be	13330.bam	BAM	25771136506	d0b72e27f4f9abe236014e1184c19956	s3://cds-207-phs001787/13330.bam	WXS	phs001787.v1.p1	file	618366_DNA	phs001787	phs001787_13330
dg.4DFC/9d34736a-f1c9-4c1e-b58a-847bbe2307a0	13330.bai	BAI	7137472	e43a7b23d0430a54e5e1c3935227852c	s3://cds-207-phs001787/13330.bai	WXS	phs001787.v1.p1	file	618366_DNA	phs001787	phs001787_13330
dg.4DFC/a8bacc4d-93b4-4b65-b8d5-a1429c70e656	11125X14_140917_D00550_0195_AC5L4UANXX_4_2.txt.gz	TXT	2943264669	38bdcd2982a6605327b42d0bc4657e4f	s3://cds-207-phs001787/11125X14_140917_D00550_0195_AC5L4UANXX_4_2.txt.gz	WXS	phs001787.v1.p1	file	11125X14_195_4_DNA	phs001787	phs001787_13330
dg.4DFC/65232229-6bae-490d-a322-a5584252893c	11125X14_140917_D00550_0195_AC5L4UANXX_4_1.txt.gz	TXT	2935449523	6a6da0c8bf01983824151f7ca418b7cb	s3://cds-207-phs001787/11125X14_140917_D00550_0195_AC5L4UANXX_4_1.txt.gz	WXS	phs001787.v1.p1	file	11125X14_195_4_DNA	phs001787	phs001787_13330
dg.4DFC/74fcb47f-7017-4751-8130-5673762c147c	11419X6_150306_D00294_0171_AC6BPJANXX_1_2.txt.gz	TXT	3035860996	a030c4656a2695cebdff37d3ded1ab50	s3://cds-207-phs001787/11419X6_150306_D00294_0171_AC6BPJANXX_1_2.txt.gz	WXS	phs001787.v1.p1	file	11419X4_171_1_DNA	phs001787	phs001787_13330
dg.4DFC/ff8c1976-3ea3-474d-b93d-da6f14e815d4	11419X6_150306_D00294_0171_AC6BPJANXX_1_1.txt.gz	TXT	2977884979	ec25f2336d7344825edb59da003f92b9	s3://cds-207-phs001787/11419X6_150306_D00294_0171_AC6BPJANXX_1_1.txt.gz	WXS	phs001787.v1.p1	file	11419X4_171_1_DNA	phs001787	phs001787_13330
dg.4DFC/22e8048b-644a-45e9-836b-1ffdd150794a	13445.bai	BAI	7281400	2dfc2502d5603673442b4d550e1c7f52	s3://cds-207-phs001787/13445.bai	WXS	phs001787.v1.p1	file	653664_DNA	phs001787	phs001787_13445
dg.4DFC/9b780ee9-b2ec-46bf-8b6b-c163bd74d8a9	13445.bam	BAM	19170776558	6ee6900408e593403b8ef426b380ba93	s3://cds-207-phs001787/13445.bam	WXS	phs001787.v1.p1	file	653664_DNA	phs001787	phs001787_13445
dg.4DFC/c051fa97-9ee4-4061-a10b-83bfe0687235	11125X4_140917_D00550_0195_AC5L4UANXX_2_1.txt.gz	TXT	4754170865	2345ad9870dbc0b5ef58e7153717361c	s3://cds-207-phs001787/11125X4_140917_D00550_0195_AC5L4UANXX_2_1.txt.gz	WXS	phs001787.v1.p1	file	11125X4_195_2_DNA	phs001787	phs001787_13445
dg.4DFC/2248242c-0f8d-44db-87e5-015b3547c9b0	11125X4_140917_D00550_0195_AC5L4UANXX_2_2.txt.gz	TXT	4869420458	2cfdeb9a448728b351a1b28f49ec55f4	s3://cds-207-phs001787/11125X4_140917_D00550_0195_AC5L4UANXX_2_2.txt.gz	WXS	phs001787.v1.p1	file	11125X4_195_2_DNA	phs001787	phs001787_13445
dg.4DFC/a84dd870-be09-40e7-af98-e298f84d1913	13533.bam	BAM	24162408375	1f4a8262f686949b3dde7044ba01f8d9	s3://cds-207-phs001787/13533.bam	WXS	phs001787.v1.p1	file	685267_DNA	phs001787	phs001787_13533
dg.4DFC/5bd8aae4-4e96-4b73-a911-e6ea219c7c55	13533.bai	BAI	7161144	ab6061e20d1b2632051fd80b000cba66	s3://cds-207-phs001787/13533.bai	WXS	phs001787.v1.p1	file	685267_DNA	phs001787	phs001787_13533
dg.4DFC/de454e42-e484-4504-baea-20cf70681b03	11217X3_150129_D00294_0156_AC6E82ANXX_1_2.txt.gz	TXT	3555199265	7c6cfffdcc34368af3f9084d63852644	s3://cds-207-phs001787/11217X3_150129_D00294_0156_AC6E82ANXX_1_2.txt.gz	WXS	phs001787.v1.p1	file	11217X5_156_1_DNA	phs001787	phs001787_13533
dg.4DFC/12da32dc-1cfa-420c-a845-fc3067a398f0	11217X3_150129_D00294_0156_AC6E82ANXX_1_1.txt.gz	TXT	3548651223	9f44ebae406248647ef022faaed85be7	s3://cds-207-phs001787/11217X3_150129_D00294_0156_AC6E82ANXX_1_1.txt.gz	WXS	phs001787.v1.p1	file	11217X5_156_1_DNA	phs001787	phs001787_13533
dg.4DFC/c13007b7-8717-4cd9-8d98-98c32ae1779d	11217X3_141107_D00550_0208_AC57N4ANXX_1_1.txt.gz	TXT	3453680261	af29bcb314596246c547bf3b52e2c5e5	s3://cds-207-phs001787/11217X3_141107_D00550_0208_AC57N4ANXX_1_1.txt.gz	WXS	phs001787.v1.p1	file	11217X5_208_1_DNA	phs001787	phs001787_13533
dg.4DFC/eefd3f59-bac3-4332-9c68-54ebffb27720	11217X3_141107_D00550_0208_AC57N4ANXX_1_2.txt.gz	TXT	3521897903	f2ea49f70d353408f92121a570bc63a8	s3://cds-207-phs001787/11217X3_141107_D00550_0208_AC57N4ANXX_1_2.txt.gz	WXS	phs001787.v1.p1	file	11217X5_208_1_DNA	phs001787	phs001787_13533
dg.4DFC/bbcb438f-5878-457d-954a-3003cc32cf11	13723.bam	BAM	27248693182	58d435b8b08cfe0d88047159eda45502	s3://cds-207-phs001787/13723.bam	WXS	phs001787.v1.p1	file	702580_DNA	phs001787	phs001787_13723
dg.4DFC/1e0ee9ba-3f98-4dd6-88f7-0e62d8e90046	13723.bai	BAI	7649624	c04c01c5572399614d66ace50af792c1	s3://cds-207-phs001787/13723.bai	WXS	phs001787.v1.p1	file	702580_DNA	phs001787	phs001787_13723
dg.4DFC/1464c8ad-f434-44ad-8def-9ab2dc74b043	11125X16_140917_D00550_0195_AC5L4UANXX_4_1.txt.gz	TXT	2905828506	060fe6d4eb60aaee5fda1a5d0c28108f	s3://cds-207-phs001787/11125X16_140917_D00550_0195_AC5L4UANXX_4_1.txt.gz	WXS	phs001787.v1.p1	file	11125X16_195_4_DNA	phs001787	phs001787_13723
dg.4DFC/f6b66733-f8fc-4de5-92dc-089aad7ab83e	11125X16_140917_D00550_0195_AC5L4UANXX_4_2.txt.gz	TXT	2961027621	59c48bbac2d915224e748bf189290d93	s3://cds-207-phs001787/11125X16_140917_D00550_0195_AC5L4UANXX_4_2.txt.gz	WXS	phs001787.v1.p1	file	11125X16_195_4_DNA	phs001787	phs001787_13723
dg.4DFC/14970ff6-d6db-4840-9ad8-1df795b485a6	11419X2_150306_D00294_0171_AC6BPJANXX_1_2.txt.gz	TXT	2678647492	c716094319179d2a2ad4b49b913dcddc	s3://cds-207-phs001787/11419X2_150306_D00294_0171_AC6BPJANXX_1_2.txt.gz	WXS	phs001787.v1.p1	file	11419X6_171_1_DNA	phs001787	phs001787_13723
dg.4DFC/7bdc4bc0-6775-41c1-ba9e-2941370dd0fe	11419X2_150306_D00294_0171_AC6BPJANXX_1_1.txt.gz	TXT	2657651426	e2e01322777efcdb9da6ae5e66202228	s3://cds-207-phs001787/11419X2_150306_D00294_0171_AC6BPJANXX_1_1.txt.gz	WXS	phs001787.v1.p1	file	11419X6_171_1_DNA	phs001787	phs001787_13723
dg.4DFC/da7f09f4-11d4-49cc-89bd-af233973534f	13814.bam	BAM	15470063786	3ea26974825469c106f580a7af717da9	s3://cds-207-phs001787/13814.bam	WXS	phs001787.v1.p1	file	718613_DNA	phs001787	phs001787_13814
dg.4DFC/ff2bf0f2-c931-4b21-b7d2-adbee253782f	13814.bai	BAI	7033592	69a8aa3c9b7a9c32bff9bf0648709ea0	s3://cds-207-phs001787/13814.bai	WXS	phs001787.v1.p1	file	718613_DNA	phs001787	phs001787_13814
dg.4DFC/17b69425-6725-4540-bb93-c281c3701a24	11125X8_140917_D00550_0195_AC5L4UANXX_2_1.txt.gz	TXT	3995306808	5dd835ed74ae7bda4f689d1b120c8acf	s3://cds-207-phs001787/11125X8_140917_D00550_0195_AC5L4UANXX_2_1.txt.gz	WXS	phs001787.v1.p1	file	11125X8_195_2_DNA	phs001787	phs001787_13814
dg.4DFC/66ce3405-1d60-42e9-b28e-74b00945dfeb	11125X8_140917_D00550_0195_AC5L4UANXX_2_2.txt.gz	TXT	4068794862	6f774a29a37ec135de21e5983389159e	s3://cds-207-phs001787/11125X8_140917_D00550_0195_AC5L4UANXX_2_2.txt.gz	WXS	phs001787.v1.p1	file	11125X8_195_2_DNA	phs001787	phs001787_13814
dg.4DFC/d1de8125-d1c2-4f5e-8f84-57e894703d01	13928.bai	BAI	7100600	030d33694a2483b723a5ddf4fa77a445	s3://cds-207-phs001787/13928.bai	WXS	phs001787.v1.p1	file	739913_DNA	phs001787	phs001787_13928
dg.4DFC/7462e41c-5bca-48d8-9b93-0630ab418204	13928.bam	BAM	16903224275	1cd375757683202c3e9457d531450f19	s3://cds-207-phs001787/13928.bam	WXS	phs001787.v1.p1	file	739913_DNA	phs001787	phs001787_13928
dg.4DFC/58423a06-25ed-44e6-b3b2-c74f691b628a	11125X18_140917_D00550_0195_AC5L4UANXX_4_1.txt.gz	TXT	3953208798	07cb2a96bbe3f246d5fe3a03dcafe486	s3://cds-207-phs001787/11125X18_140917_D00550_0195_AC5L4UANXX_4_1.txt.gz	WXS	phs001787.v1.p1	file	11125X18_195_4_DNA	phs001787	phs001787_13928
dg.4DFC/fa898d32-a737-458c-bccb-79733204e667	11125X18_140917_D00550_0195_AC5L4UANXX_4_2.txt.gz	TXT	4024151168	f7727968884dd9295703d23b94185acc	s3://cds-207-phs001787/11125X18_140917_D00550_0195_AC5L4UANXX_4_2.txt.gz	WXS	phs001787.v1.p1	file	11125X18_195_4_DNA	phs001787	phs001787_13928
dg.4DFC/6aad6012-969a-403f-a900-ecd4bb86425a	14013.bam	BAM	44140842312	2ad4adb6b5a4974b72599ff2f8eeed2d	s3://cds-207-phs001787/14013.bam	WXS	phs001787.v1.p1	file	776085_DNA	phs001787	phs001787_14013
dg.4DFC/1dec2e5d-d11e-4ebe-8766-aae5ab8578e4	14013.bai	BAI	7771720	d85c9456dbced6d85dbb15a53dca0797	s3://cds-207-phs001787/14013.bai	WXS	phs001787.v1.p1	file	776085_DNA	phs001787	phs001787_14013
dg.4DFC/50844b26-e87b-4443-adcd-d0ddf88e3569	11125X10_140917_D00550_0195_AC5L4UANXX_3_2.txt.gz	TXT	5550697866	094a212caea3c7178dc66711843ac5bc	s3://cds-207-phs001787/11125X10_140917_D00550_0195_AC5L4UANXX_3_2.txt.gz	WXS	phs001787.v1.p1	file	11125X13_195_3_DNA	phs001787	phs001787_14013
dg.4DFC/fbe98db8-c498-48d6-a780-6fcb3be2e8cd	11125X10_140917_D00550_0195_AC5L4UANXX_3_1.txt.gz	TXT	5452699965	cc12b5314691e5581feeb8b262ee0e09	s3://cds-207-phs001787/11125X10_140917_D00550_0195_AC5L4UANXX_3_1.txt.gz	WXS	phs001787.v1.p1	file	11125X13_195_3_DNA	phs001787	phs001787_14013
dg.4DFC/a3b7dfaa-7057-442c-a387-ee0876b1850b	11217X4_150129_D00294_0156_AC6E82ANXX_1_2.txt.gz	TXT	2810076759	2e6e39afad4b5a2c2d5029e06a0f6d58	s3://cds-207-phs001787/11217X4_150129_D00294_0156_AC6E82ANXX_1_2.txt.gz	WXS	phs001787.v1.p1	file	11217X3_156_1_DNA	phs001787	phs001787_14013
dg.4DFC/fe3f5ece-d135-46ed-8617-494c82e9bf13	11217X4_150129_D00294_0156_AC6E82ANXX_1_1.txt.gz	TXT	2768767289	fe053e4182280cc1f51e8addeb1663e5	s3://cds-207-phs001787/11217X4_150129_D00294_0156_AC6E82ANXX_1_1.txt.gz	WXS	phs001787.v1.p1	file	11217X3_156_1_DNA	phs001787	phs001787_14013
dg.4DFC/97722374-33f6-4948-853d-476c744b1680	11217X4_141107_D00550_0208_AC57N4ANXX_1_2.txt.gz	TXT	2750792826	0c12a6e838bd836a6b9bf589ead19a5a	s3://cds-207-phs001787/11217X4_141107_D00550_0208_AC57N4ANXX_1_2.txt.gz	WXS	phs001787.v1.p1	file	11217X3_208_1_DNA	phs001787	phs001787_14013
dg.4DFC/58ff8fd1-8e2f-4c4c-92b4-d4e2aa5a40a1	11217X4_141107_D00550_0208_AC57N4ANXX_1_1.txt.gz	TXT	2674108440	eabb7169ed05283c3b42739c1b746b39	s3://cds-207-phs001787/11217X4_141107_D00550_0208_AC57N4ANXX_1_1.txt.gz	WXS	phs001787.v1.p1	file	11217X3_208_1_DNA	phs001787	phs001787_14013
dg.4DFC/4a110d1c-d605-48df-b40f-83fb1665daf9	14138.bai	BAI	7411840	2c949cbbbfb7c3681fa6a82933fe3116	s3://cds-207-phs001787/14138.bai	WXS	phs001787.v1.p1	file	811849_DNA	phs001787	phs001787_14138
dg.4DFC/5b61ccd2-0645-4210-8c21-7176d1ecde67	14138.bam	BAM	45304230684	e7f32708e2eb6170f74d61293431a0e4	s3://cds-207-phs001787/14138.bam	WXS	phs001787.v1.p1	file	811849_DNA	phs001787	phs001787_14138
dg.4DFC/211bc7ff-1f32-47ab-8865-baa9a20aa408	11076X21_140829_D00550_0189_AC5LFPANXX_6_2.txt.gz	TXT	2630566731	225c26426d4614543056f1c0b3876f90	s3://cds-207-phs001787/11076X21_140829_D00550_0189_AC5LFPANXX_6_2.txt.gz	WXS	phs001787.v1.p1	file	11076X21_189_6_DNA	phs001787	phs001787_14138
dg.4DFC/57f88db9-ce86-4ffb-a97a-bc52bb04c647	11076X21_140829_D00550_0189_AC5LFPANXX_6_1.txt.gz	TXT	2612061277	92d9e837fa9960c9638151c1eaea1f5b	s3://cds-207-phs001787/11076X21_140829_D00550_0189_AC5LFPANXX_6_1.txt.gz	WXS	phs001787.v1.p1	file	11076X21_189_6_DNA	phs001787	phs001787_14138
dg.4DFC/98fea807-88a0-4fbe-b533-2f3d525c953d	11217X6_150129_D00294_0156_AC6E82ANXX_1_1.txt.gz	TXT	4141465803	cf91ce0e9ec0c1a123dcac0b5ad76731	s3://cds-207-phs001787/11217X6_150129_D00294_0156_AC6E82ANXX_1_1.txt.gz	WXS	phs001787.v1.p1	file	11217X6_156_1_DNA	phs001787	phs001787_14138
dg.4DFC/81a407c9-9c80-4435-9e09-6ef7978d7f49	11217X6_150129_D00294_0156_AC6E82ANXX_1_2.txt.gz	TXT	4155417736	edd1d53be7e356723dfd7b9948b66265	s3://cds-207-phs001787/11217X6_150129_D00294_0156_AC6E82ANXX_1_2.txt.gz	WXS	phs001787.v1.p1	file	11217X6_156_1_DNA	phs001787	phs001787_14138
dg.4DFC/af3afa10-6dfd-413d-b05b-48f689b241be	11217X6_141107_D00550_0208_AC57N4ANXX_1_2.txt.gz	TXT	4102824083	06fe8b61a8e62deb064f5715ba2aadba	s3://cds-207-phs001787/11217X6_141107_D00550_0208_AC57N4ANXX_1_2.txt.gz	WXS	phs001787.v1.p1	file	11217X6_208_1_DNA	phs001787	phs001787_14138
